host_id,neighbourhood,latitude,longitude,room_type,price in $,minimum_nights,availability_365,Apartment_type,City,Rating,No_of_bed_rooms,No_of_beds,No_of_bathrooms,Bathroom_type
68884555.0,Centrum-West,52.3755038,4.8828602,Private room,144.0,2.0,327.0,Rental unit,Amsterdam,4.35,1.0,1.0,1.0,shared
3983732.0,Watergraafsmeer,52.3488353355965,4.93825877661716,Entire home/apt,499.0,2.0,151.0,Home,Amsterdam,,4.0,4.0,3.5,private
395728982.0,Geuzenveld - Slotermeer,52.381851533521,4.78295054337768,Entire home/apt,184.0,1.0,71.0,Tent,Amsterdam,,2.0,2.0,0.0,private
172532088.0,De Pijp - Rivierenbuurt,52.3515881799006,4.89639191628865,Entire home/apt,195.0,2.0,314.0,Rental unit,Amsterdam,5.0,1.0,1.0,1.0,private
6696908.0,Centrum-Oost,52.3621673,4.900612,Entire home/apt,210.0,1.0,65.0,Houseboat,Amsterdam,,1.0,1.0,1.0,private
30028837.0,De Baarsjes - Oud-West,52.3681103494184,4.85898243068849,Entire home/apt,457.0,4.0,44.0,Rental unit,Amsterdam,,2.0,2.0,2.0,private
21956330.0,Westerpark,52.3748844,4.8740082,Entire home/apt,270.0,2.0,59.0,Rental unit,Amsterdam,,1.0,1.0,1.0,private
18552126.0,Westerpark,52.377153,4.8757724,Entire home/apt,200.0,3.0,97.0,Rental unit,Amsterdam,,1.0,1.0,1.0,private
82032528.0,Bos en Lommer,52.378760511487506,4.85223943156571,Entire home/apt,375.0,2.0,16.0,Rental unit,Amsterdam,,2.0,2.0,1.0,private
18184896.0,De Pijp - Rivierenbuurt,52.3563968,4.8903825,Entire home/apt,346.0,1.0,0.0,Condo,Amsterdam,5.0,2.0,2.0,1.0,private
139789410.0,De Pijp - Rivierenbuurt,52.3545344112079,4.90030380238405,Entire home/apt,650.0,3.0,306.0,Rental unit,Amsterdam,,2.0,2.0,2.5,private
329090026.0,Bijlmer-Centrum,52.3188494742536,4.94008290866629,Entire home/apt,135.0,1.0,189.0,Rental unit,Amsterdam,4.5,2.0,2.0,1.0,private
36816487.0,De Pijp - Rivierenbuurt,52.351709,4.900216,Entire home/apt,670.0,1.0,337.0,Rental unit,Amsterdam,,2.0,2.0,1.0,private
506372296.0,Oostelijk Havengebied - Indische Buurt,52.3785798168546,4.94705109160935,Entire home/apt,224.0,7.0,250.0,Rental unit,Amsterdam,,2.0,2.0,1.0,private
57380890.0,De Baarsjes - Oud-West,52.3714907582109,4.85502190774989,Entire home/apt,214.0,4.0,43.0,Rental unit,Amsterdam,5.0,1.0,1.0,1.0,private
468828595.0,De Baarsjes - Oud-West,52.3721929315605,4.85483009448816,Private room,119.0,3.0,352.0,Rental unit,Amsterdam,4.67,1.0,1.0,1.0,shared
91137469.0,Centrum-West,52.3800141938667,4.88482183109374,Private room,185.0,3.0,270.0,Condo,Amsterdam,5.0,1.0,1.0,,private
247427991.0,Centrum-West,52.3773315459249,4.8945801705122,Private room,143.0,3.0,44.0,Rental unit,Amsterdam,5.0,1.0,1.0,,private
46691672.0,De Pijp - Rivierenbuurt,52.3570514,4.9039377,Entire home/apt,500.0,3.0,9.0,Rental unit,Amsterdam,,4.0,4.0,2.5,private
360561472.0,Centrum-Oost,52.3599498048464,4.90318859882988,Entire home/apt,850.0,1.0,0.0,Rental unit,Amsterdam,,3.0,3.0,3.0,private
82989291.0,De Baarsjes - Oud-West,52.3675448095301,4.85050053261499,Entire home/apt,227.0,3.0,1.0,Rental unit,Amsterdam,,1.0,1.0,1.0,private
15775832.0,Zuid,52.34696,4.84965,Entire home/apt,232.0,3.0,21.0,Rental unit,Amsterdam,,2.0,2.0,1.0,private
184538529.0,De Pijp - Rivierenbuurt,52.355598,4.88959,Entire home/apt,318.0,1.0,286.0,Rental unit,Amsterdam,,1.0,1.0,1.0,private
23671429.0,Oud-Oost,52.3579038793151,4.91982632356583,Entire home/apt,440.0,1.0,149.0,Rental unit,Amsterdam,,2.0,2.0,1.0,private
11835326.0,Oud-Oost,52.3658683096664,4.93144796983487,Entire home/apt,185.0,5.0,157.0,Rental unit,Amsterdam,,1.0,1.0,1.0,private
26219130.0,De Pijp - Rivierenbuurt,52.351343,4.8947341,Entire home/apt,320.0,3.0,0.0,Rental unit,Amsterdam,,2.0,2.0,1.0,private
508365188.0,Zuid,52.3543323,4.8520759,Entire home/apt,299.0,2.0,3.0,Home,Amsterdam,,2.0,2.0,1.5,private
35394837.0,Centrum-West,52.375819804092,4.8941031275643,Entire home/apt,308.0,2.0,9.0,Rental unit,Amsterdam,4.94,1.0,1.0,1.0,private
141677638.0,Buitenveldert - Zuidas,52.3347078517004,4.85064450263386,Entire home/apt,181.0,2.0,264.0,Boat,Amsterdam,,2.0,2.0,1.0,private
14581803.0,Oostelijk Havengebied - Indische Buurt,52.3641291032152,4.93382625397845,Entire home/apt,286.0,2.0,76.0,Rental unit,Amsterdam,,1.0,1.0,1.5,private
506557458.0,Noord-Oost,52.3894939409853,4.96100056066503,Entire home/apt,199.0,3.0,0.0,Home,Amsterdam,,3.0,3.0,1.5,private
77531519.0,Zuid,52.3552671114809,4.85030606834532,Entire home/apt,200.0,2.0,0.0,Rental unit,Amsterdam,,1.0,1.0,1.0,private
126745092.0,Centrum-Oost,52.3645614610741,4.91600651534426,Entire home/apt,426.0,2.0,38.0,Home,Amsterdam,5.0,2.0,2.0,2.0,private
11873309.0,Centrum-West,52.3742044,4.8815243,Entire home/apt,111.0,1.0,9.0,Rental unit,Amsterdam,,1.0,1.0,1.0,private
329269147.0,Noord-Oost,52.3935280639282,4.94905020448848,Private room,102.0,2.0,0.0,Condo,Amsterdam,4.86,1.0,1.0,1.0,shared
177638561.0,De Pijp - Rivierenbuurt,52.3466129147729,4.89821532669695,Entire home/apt,225.0,3.0,2.0,Condo,Amsterdam,4.67,1.0,1.0,1.0,private
105312311.0,De Baarsjes - Oud-West,52.362092,4.8612407,Entire home/apt,539.0,3.0,46.0,Rental unit,Amsterdam,,2.0,2.0,1.5,private
463409622.0,Watergraafsmeer,52.3442233670041,4.932713223961,Entire home/apt,134.0,4.0,41.0,Rental unit,Amsterdam,,1.0,1.0,1.0,private
34358512.0,De Pijp - Rivierenbuurt,52.3526098794073,4.90677876175896,Entire home/apt,250.0,3.0,92.0,Rental unit,Amsterdam,,1.0,1.0,1.5,private
22328533.0,Zuid,52.3538314469761,4.85427873896286,Entire home/apt,300.0,3.0,188.0,Rental unit,Amsterdam,,3.0,3.0,1.0,private
428887664.0,De Pijp - Rivierenbuurt,52.3506872789117,4.893428955258329,Entire home/apt,231.0,2.0,9.0,Rental unit,Amsterdam,,1.0,1.0,1.0,private
407822919.0,De Baarsjes - Oud-West,52.36382,4.86293,Entire home/apt,249.0,2.0,49.0,Rental unit,Amsterdam,,2.0,2.0,1.0,private
60098351.0,De Pijp - Rivierenbuurt,52.3572750420345,4.88854709096979,Entire home/apt,750.0,2.0,98.0,Rental unit,Amsterdam,5.0,2.0,2.0,1.5,private
353265138.0,Geuzenveld - Slotermeer,52.3782426197278,4.82295219425136,Entire home/apt,205.0,21.0,76.0,Rental unit,Amsterdam,,2.0,2.0,1.5,private
77304692.0,De Baarsjes - Oud-West,52.3646,4.87332,Entire home/apt,600.0,3.0,7.0,Rental unit,Amsterdam,,3.0,3.0,1.5,private
126270633.0,De Baarsjes - Oud-West,52.3697931766956,4.8696872323859,Entire home/apt,214.0,2.0,123.0,Rental unit,Amsterdam,,1.0,1.0,1.0,private
308694260.0,Bos en Lommer,52.3824657667599,4.84604804890495,Shared room,66.0,1.0,205.0,Hostel,Amsterdam,4.18,1.0,1.0,1.0,shared
308694260.0,Bos en Lommer,52.3828177978643,4.84684011771496,Shared room,75.0,1.0,209.0,Hostel,Amsterdam,4.5,1.0,1.0,1.0,shared
79254280.0,Oud-Oost,52.3626371182338,4.92621639995809,Entire home/apt,239.0,2.0,55.0,Rental unit,Amsterdam,,1.0,1.0,1.0,private
308694260.0,Bos en Lommer,52.3824159951459,4.84660376724975,Shared room,56.0,1.0,185.0,Hostel,Amsterdam,4.64,1.0,1.0,1.0,shared
132280100.0,Oud-Oost,52.36064,4.92501,Entire home/apt,251.0,2.0,18.0,Rental unit,Amsterdam,,1.0,1.0,1.0,private
18059449.0,Slotervaart,52.366832465965,4.83783374913176,Entire home/apt,175.0,1.0,9.0,Condo,Amsterdam,,2.0,2.0,1.5,private
14088025.0,Oostelijk Havengebied - Indische Buurt,52.3621539035236,4.93582024603273,Entire home/apt,226.0,1.0,284.0,Rental unit,Amsterdam,,1.0,1.0,1.0,private
30337602.0,De Pijp - Rivierenbuurt,52.3438022358888,4.90325713389038,Entire home/apt,168.0,14.0,47.0,Condo,Amsterdam,,1.0,1.0,1.0,private
125412892.0,Centrum-West,52.3763079139075,4.8792521731104,Entire home/apt,375.0,4.0,83.0,Condo,Amsterdam,,1.0,1.0,1.5,private
44238212.0,Oostelijk Havengebied - Indische Buurt,52.36583,4.93971,Entire home/apt,250.0,1.0,180.0,Rental unit,Amsterdam,,1.0,1.0,1.0,private
15587944.0,Centrum-West,52.37953,4.89037,Entire home/apt,449.0,3.0,43.0,Condo,Amsterdam,,4.0,4.0,1.5,private
7034712.0,Westerpark,52.3803882598826,4.86946130441007,Entire home/apt,336.0,5.0,51.0,Rental unit,Amsterdam,,3.0,3.0,1.5,private
122885632.0,Zuid,52.3491629,4.8832364,Entire home/apt,1750.0,2.0,197.0,Home,Amsterdam,,4.0,4.0,2.0,private
240248830.0,Oud-Oost,52.3569678959514,4.90847886717926,Entire home/apt,1250.0,6.0,31.0,Home,Amsterdam,,4.0,4.0,4.5,private
122933358.0,Noord-West,52.40086881517671,4.91365942175436,Entire home/apt,229.0,3.0,173.0,Rental unit,Amsterdam,,1.0,1.0,1.0,private
150741667.0,De Baarsjes - Oud-West,52.3714453172289,4.86668854044519,Entire home/apt,230.0,3.0,282.0,Condo,Amsterdam,5.0,1.0,1.0,1.5,private
17993082.0,De Baarsjes - Oud-West,52.3647163206812,4.85980624555717,Entire home/apt,170.0,3.0,82.0,Rental unit,Amsterdam,,1.0,1.0,1.0,private
27113625.0,Zuid,52.35533677873529,4.87375624171859,Entire home/apt,280.0,6.0,160.0,Rental unit,Amsterdam,,4.0,4.0,1.0,private
27099986.0,De Baarsjes - Oud-West,52.36058,4.86431,Entire home/apt,239.0,3.0,136.0,Rental unit,Amsterdam,5.0,1.0,1.0,1.0,private
437291440.0,Centrum-Oost,52.3712308,4.9083442,Entire home/apt,478.0,2.0,29.0,Condo,Amsterdam,4.8,2.0,2.0,1.5,private
15916616.0,Zuid,52.34473680848,4.87042817118885,Entire home/apt,160.0,7.0,200.0,Condo,Amsterdam,,3.0,3.0,1.5,private
25946860.0,De Baarsjes - Oud-West,52.3707791927615,4.86010657919407,Entire home/apt,600.0,2.0,327.0,Rental unit,Amsterdam,,2.0,2.0,2.5,private
166131542.0,De Baarsjes - Oud-West,52.3727141,4.8523925,Entire home/apt,300.0,2.0,29.0,Rental unit,Amsterdam,,1.0,1.0,1.0,private
113864912.0,Centrum-West,52.3759755,4.8914343,Entire home/apt,249.0,3.0,20.0,Condo,Amsterdam,,1.0,1.0,1.5,private
338442225.0,Bos en Lommer,52.3761208,4.8600241,Entire home/apt,150.0,3.0,2.0,Rental unit,Amsterdam,,1.0,1.0,1.0,private
510333859.0,De Baarsjes - Oud-West,52.3635312021875,4.86710135207669,Entire home/apt,450.0,1.0,360.0,Rental unit,Amsterdam,4.33,1.0,1.0,1.0,private
231720767.0,Noord-West,52.413185752923,4.91996759212812,Entire home/apt,129.0,1.0,6.0,Rental unit,Amsterdam,,1.0,1.0,1.5,private
7129026.0,Centrum-West,52.3714503480498,4.89886795569062,Entire home/apt,270.0,3.0,8.0,Rental unit,Amsterdam,,1.0,1.0,1.5,private
36815555.0,Westerpark,52.3788565774996,4.87516640749044,Entire home/apt,600.0,2.0,177.0,Rental unit,Amsterdam,,2.0,2.0,1.5,private
10436034.0,Oostelijk Havengebied - Indische Buurt,52.3671405336262,4.93970342360286,Entire home/apt,240.0,7.0,76.0,Condo,Amsterdam,,3.0,3.0,1.5,private
508784074.0,Oud-Noord,52.3919138908972,4.90707198552672,Entire home/apt,312.0,4.0,0.0,Home,Amsterdam,5.0,3.0,3.0,1.0,private
508822377.0,De Pijp - Rivierenbuurt,52.3540437003315,4.89678443541761,Entire home/apt,299.0,3.0,21.0,Home,Amsterdam,,3.0,3.0,1.5,private
5456266.0,Watergraafsmeer,52.355330117723696,4.93531659701913,Entire home/apt,178.0,3.0,121.0,Rental unit,Amsterdam,5.0,2.0,2.0,1.0,private
49188355.0,Oud-Oost,52.35526,4.91483,Entire home/apt,350.0,10.0,0.0,Home,Amsterdam,,2.0,2.0,1.5,private
3523553.0,Westerpark,52.3793288844737,4.86944544885968,Private room,126.0,3.0,257.0,Houseboat,Amsterdam,5.0,1.0,1.0,,private
4293658.0,De Baarsjes - Oud-West,52.3738588700986,4.86557420180993,Private room,200.0,2.0,34.0,Condo,Amsterdam,,1.0,1.0,1.0,shared
29675970.0,Bos en Lommer,52.3799620499437,4.84634724629147,Entire home/apt,243.0,1.0,359.0,Rental unit,Amsterdam,,1.0,1.0,1.5,private
83937638.0,Oud-Noord,52.3903075,4.9238673,Entire home/apt,225.0,3.0,13.0,Rental unit,Amsterdam,,1.0,1.0,1.0,private
50259136.0,De Pijp - Rivierenbuurt,52.341086068852,4.90220414830657,Entire home/apt,364.0,2.0,314.0,Rental unit,Amsterdam,5.0,2.0,2.0,1.0,private
510451438.0,De Pijp - Rivierenbuurt,52.3532381817368,4.90187404721358,Entire home/apt,213.0,2.0,7.0,Rental unit,Amsterdam,5.0,1.0,1.0,1.5,private
85000103.0,De Baarsjes - Oud-West,52.3718251141108,4.85305085778236,Entire home/apt,200.0,5.0,9.0,Rental unit,Amsterdam,,1.0,1.0,1.0,private
257115318.0,Bos en Lommer,52.3780437,4.8515309,Entire home/apt,147.0,2.0,29.0,Rental unit,Amsterdam,,1.0,1.0,1.0,private
79619999.0,Noord-Oost,52.39578134526911,4.95913649629518,Entire home/apt,54.0,1.0,69.0,Rental unit,Amsterdam,,1.0,1.0,1.0,private
403459191.0,De Baarsjes - Oud-West,52.3741220580783,4.8557333946365,Entire home/apt,217.0,2.0,4.0,Rental unit,Amsterdam,5.0,1.0,1.0,1.0,private
508937163.0,Oostelijk Havengebied - Indische Buurt,52.3637939752898,4.93407071840555,Entire home/apt,265.0,4.0,77.0,Home,Amsterdam,,2.0,2.0,1.5,private
5566409.0,De Baarsjes - Oud-West,52.3659703980728,4.86067288042669,Entire home/apt,194.0,2.0,126.0,Rental unit,Amsterdam,,3.0,3.0,1.0,private
53124410.0,De Baarsjes - Oud-West,52.3669083,4.875974,Entire home/apt,430.0,2.0,64.0,Rental unit,Amsterdam,,2.0,2.0,1.5,private
17238693.0,De Pijp - Rivierenbuurt,52.3445831165156,4.88853212445974,Entire home/apt,335.0,2.0,47.0,Rental unit,Amsterdam,,2.0,2.0,1.0,private
5162106.0,Noord-West,52.4185708477983,4.89939389427131,Entire home/apt,349.0,3.0,54.0,Home,Amsterdam,,4.0,4.0,2.5,private
414459892.0,De Baarsjes - Oud-West,52.3602430301408,4.85071976074274,Private room,150.0,3.0,311.0,Rental unit,Amsterdam,,1.0,1.0,,private
509014216.0,Centrum-West,52.3784738308298,4.89630223539889,Entire home/apt,277.0,3.0,53.0,Rental unit,Amsterdam,5.0,1.0,1.0,1.0,private
436163430.0,Oud-Oost,52.360458248570495,4.92702799019079,Entire home/apt,320.0,3.0,3.0,Rental unit,Amsterdam,,2.0,2.0,1.0,private
507332773.0,De Pijp - Rivierenbuurt,52.3435933,4.9013736,Entire home/apt,250.0,2.0,0.0,Rental unit,Amsterdam,,1.0,1.0,1.0,private
494468877.0,Zuid,52.3537581666507,4.87839689018316,Entire home/apt,479.0,1.0,357.0,Rental unit,Amsterdam,,1.0,1.0,1.5,private
130235884.0,Centrum-West,52.3697089,4.8941101,Entire home/apt,350.0,2.0,323.0,Rental unit,Amsterdam,5.0,1.0,1.0,1.0,private
494871039.0,De Baarsjes - Oud-West,52.3671798768077,4.86674420535564,Entire home/apt,433.0,1.0,173.0,Condo,Amsterdam,,1.0,1.0,1.0,private
9223344.0,Buitenveldert - Zuidas,52.3273985440986,4.88534654865453,Entire home/apt,175.0,3.0,124.0,Rental unit,Amsterdam,,1.0,1.0,1.0,private
37548061.0,Westerpark,52.3761126670097,4.87513747846804,Entire home/apt,291.0,4.0,32.0,Rental unit,Amsterdam,,1.0,1.0,1.0,private
346641005.0,Bos en Lommer,52.3794327856379,4.84979722555132,Entire home/apt,139.0,2.0,155.0,Rental unit,Amsterdam,5.0,1.0,1.0,1.0,private
452673652.0,Oud-Noord,52.3911908,4.927334,Entire home/apt,289.0,2.0,63.0,Home,Amsterdam,,2.0,2.0,2.0,private
100746567.0,Oud-Oost,52.3584677961863,4.93420176208019,Entire home/apt,357.0,3.0,29.0,Condo,Amsterdam,,2.0,2.0,1.0,private
15069173.0,De Baarsjes - Oud-West,52.3690408798806,4.87325529596563,Entire home/apt,327.0,3.0,0.0,Rental unit,Amsterdam,,1.0,1.0,1.5,private
25650770.0,Centrum-Oost,52.3602583596649,4.89758136436977,Entire home/apt,499.0,30.0,36.0,Rental unit,Amsterdam,5.0,1.0,1.0,1.5,private
89273294.0,De Pijp - Rivierenbuurt,52.351516050061,4.89609756951578,Entire home/apt,399.0,5.0,156.0,Rental unit,Amsterdam,5.0,2.0,2.0,1.5,private
25042039.0,Bos en Lommer,52.3847015388456,4.84842264704348,Entire home/apt,243.0,3.0,15.0,Rental unit,Amsterdam,,2.0,2.0,1.5,private
22017809.0,Oostelijk Havengebied - Indische Buurt,52.37518,4.94159,Entire home/apt,693.0,2.0,65.0,Boat,Amsterdam,5.0,3.0,3.0,2.0,private
24097255.0,IJburg - Zeeburgereiland,52.3610872471874,4.97878327988458,Entire home/apt,400.0,2.0,353.0,Home,Amsterdam,,3.0,3.0,1.5,private
25297676.0,Geuzenveld - Slotermeer,52.3745894,4.7993947,Entire home/apt,250.0,3.0,0.0,Home,Amsterdam,4.6,3.0,3.0,1.5,private
503442563.0,Noord-Oost,52.3994240362792,4.95125638474405,Entire home/apt,420.0,1.0,65.0,Rental unit,Amsterdam,,1.0,1.0,1.0,private
124206275.0,Slotervaart,52.3652535895184,4.83473791489521,Entire home/apt,350.0,4.0,54.0,Rental unit,Amsterdam,,2.0,2.0,1.5,private
507583960.0,De Pijp - Rivierenbuurt,52.3433856379386,4.89134302076147,Entire home/apt,299.0,2.0,0.0,Home,Amsterdam,,2.0,2.0,1.5,private
52331031.0,De Pijp - Rivierenbuurt,52.3501481532784,4.88855203172792,Entire home/apt,350.0,3.0,0.0,Rental unit,Amsterdam,,1.0,1.0,1.0,private
507591405.0,Oud-Noord,52.3903874635228,4.93989088305594,Private room,231.0,3.0,170.0,Condo,Amsterdam,4.83,2.0,2.0,,private
19035608.0,Centrum-West,52.3799049791393,4.89362820751064,Entire home/apt,286.0,2.0,23.0,Rental unit,Amsterdam,4.75,1.0,1.0,1.0,private
24571533.0,Centrum-Oost,52.3639536717989,4.88108448328342,Entire home/apt,125.0,2.0,25.0,Rental unit,Amsterdam,4.86,1.0,1.0,1.0,private
502872854.0,Buitenveldert - Zuidas,52.3260658,4.8709368,Entire home/apt,340.0,3.0,207.0,Condo,Amsterdam,,2.0,2.0,1.0,private
21829289.0,Centrum-Oost,52.3669978043036,4.89737305790033,Entire home/apt,500.0,1.0,332.0,Rental unit,Amsterdam,,1.0,1.0,1.0,private
76646906.0,Centrum-West,52.375995086437,4.87911890966013,Entire home/apt,230.0,3.0,14.0,Rental unit,Amsterdam,,1.0,1.0,1.0,private
507597726.0,Centrum-Oost,52.3667667141475,4.92670033749718,Private room,177.0,1.0,171.0,Rental unit,Amsterdam,4.88,1.0,1.0,1.0,private
474904428.0,Geuzenveld - Slotermeer,52.3769184,4.831159,Entire home/apt,66.0,2.0,48.0,Boat,Amsterdam,4.64,1.0,1.0,1.0,private
26543988.0,Westerpark,52.3733548,4.8703391,Entire home/apt,101.0,1.0,157.0,Rental unit,Amsterdam,,1.0,1.0,1.0,private
260852497.0,De Pijp - Rivierenbuurt,52.3483162,4.9004821,Entire home/apt,180.0,2.0,273.0,Rental unit,Amsterdam,,1.0,1.0,1.0,private
47384867.0,Slotervaart,52.354171957433294,4.828311969254351,Entire home/apt,229.0,3.0,23.0,Home,Amsterdam,,2.0,2.0,1.0,private
87339999.0,Westerpark,52.384909,4.8791295,Entire home/apt,250.0,3.0,0.0,Rental unit,Amsterdam,5.0,1.0,1.0,1.0,private
365865331.0,Centrum-West,52.3833531557405,4.8949409218695505,Entire home/apt,233.0,3.0,32.0,Boat,Amsterdam,4.86,1.0,1.0,1.0,private
27804974.0,Watergraafsmeer,52.354075601046894,4.92978881814256,Entire home/apt,375.0,3.0,41.0,Home,Amsterdam,,3.0,3.0,1.5,private
68884555.0,Centrum-West,52.3755038,4.8828602,Private room,128.0,2.0,310.0,Rental unit,Amsterdam,4.67,1.0,1.0,1.0,shared
16914234.0,De Pijp - Rivierenbuurt,52.3525663918667,4.89817550757947,Entire home/apt,265.0,3.0,83.0,Rental unit,Amsterdam,,1.0,1.0,1.0,private
13432385.0,Oostelijk Havengebied - Indische Buurt,52.3587914,4.9356063,Entire home/apt,234.0,4.0,349.0,Rental unit,Amsterdam,,2.0,2.0,1.0,private
509523715.0,Bos en Lommer,52.378732,4.8630186,Entire home/apt,247.0,3.0,73.0,Houseboat,Amsterdam,,2.0,2.0,2.5,private
510983378.0,Bos en Lommer,52.37321,4.84715,Entire home/apt,199.0,2.0,0.0,Rental unit,Amsterdam,5.0,1.0,1.0,1.0,private
351934884.0,Centrum-Oost,52.3724791102865,4.92725622060058,Entire home/apt,185.0,4.0,9.0,Rental unit,Amsterdam,,1.0,1.0,1.0,private
5279490.0,Noord-West,52.4035430530946,4.89843601950751,Entire home/apt,406.0,3.0,350.0,Home,Amsterdam,4.67,3.0,3.0,1.5,private
4313645.0,Oud-Oost,52.3546585129712,4.92292010750325,Entire home/apt,350.0,2.0,11.0,Rental unit,Amsterdam,,2.0,2.0,1.0,private
121305256.0,Noord-West,52.418486677158,4.90079996580989,Entire home/apt,421.0,3.0,14.0,Home,Amsterdam,,3.0,3.0,1.5,private
511186899.0,Bos en Lommer,52.3807539561585,4.849389702732,Entire home/apt,330.0,1.0,85.0,Rental unit,Amsterdam,5.0,2.0,2.0,1.0,private
16341323.0,De Baarsjes - Oud-West,52.3688499160778,4.86696505295552,Entire home/apt,350.0,2.0,365.0,Rental unit,Amsterdam,,1.0,1.0,1.0,private
28744320.0,De Pijp - Rivierenbuurt,52.3452832642891,4.88926525748956,Entire home/apt,400.0,2.0,155.0,Rental unit,Amsterdam,5.0,1.0,1.0,1.0,private
29891866.0,De Pijp - Rivierenbuurt,52.3406876984942,4.90806180663645,Entire home/apt,250.0,3.0,189.0,Rental unit,Amsterdam,4.33,2.0,2.0,2.5,private
79082825.0,Centrum-West,52.3691038978275,4.88401156031787,Entire home/apt,257.0,1.0,9.0,Rental unit,Amsterdam,,1.0,1.0,1.0,private
127325757.0,Oud-Noord,52.3899979538254,4.9238915215691,Entire home/apt,385.0,3.0,111.0,Rental unit,Amsterdam,,2.0,2.0,1.5,private
15019907.0,Noord-West,52.4093176799189,4.90102713523231,Entire home/apt,290.0,3.0,16.0,Houseboat,Amsterdam,,2.0,2.0,1.5,private
32926933.0,Noord-Oost,52.4012251840003,4.95244210583265,Entire home/apt,250.0,2.0,4.0,Rental unit,Amsterdam,,2.0,2.0,1.0,private
54438789.0,Oostelijk Havengebied - Indische Buurt,52.3648934566186,4.93635362327053,Entire home/apt,250.0,2.0,3.0,Rental unit,Amsterdam,5.0,1.0,1.0,1.0,private
480825792.0,Centrum-Oost,52.3693351084804,4.91288624703884,Entire home/apt,298.0,3.0,61.0,Rental unit,Amsterdam,5.0,2.0,2.0,1.5,private
80462092.0,Centrum-West,52.3761308,4.891585,Private room,315.0,2.0,53.0,Home,Amsterdam,,1.0,1.0,,private
50381473.0,De Aker - Nieuw Sloten,52.33999,4.79364,Entire home/apt,350.0,3.0,22.0,Home,Amsterdam,,3.0,3.0,1.5,private
455527910.0,Westerpark,52.3907519942871,4.87697299999998,Entire home/apt,172.0,3.0,2.0,Condo,Amsterdam,4.83,1.0,1.0,1.0,private
22859440.0,Centrum-West,52.3710526342057,4.87859248272944,Entire home/apt,600.0,1.0,213.0,Rental unit,Amsterdam,,1.0,1.0,1.5,private
511199395.0,Centrum-West,52.3704154377236,4.8949971520342,Entire home/apt,1100.0,1.0,359.0,Rental unit,Amsterdam,,3.0,3.0,1.5,private
242773168.0,De Baarsjes - Oud-West,52.3735275584488,4.86332318178769,Entire home/apt,217.0,2.0,12.0,Rental unit,Amsterdam,5.0,2.0,2.0,1.0,private
58221692.0,De Baarsjes - Oud-West,52.3673957,4.8664339,Entire home/apt,800.0,2.0,362.0,Rental unit,Amsterdam,,2.0,2.0,1.0,private
437291440.0,Centrum-Oost,52.3703120485835,4.90913974208413,Entire home/apt,348.0,1.0,33.0,Condo,Amsterdam,5.0,2.0,2.0,2.0,private
80462092.0,Centrum-West,52.3761308,4.891585,Private room,315.0,2.0,46.0,Home,Amsterdam,,1.0,1.0,,private
24940666.0,Oud-Oost,52.3541367,4.9169288,Entire home/apt,264.0,1.0,67.0,Rental unit,Amsterdam,,2.0,2.0,2.0,private
5255599.0,Watergraafsmeer,52.3392473398532,4.9200622349182,Entire home/apt,200.0,2.0,4.0,Rental unit,Amsterdam,,1.0,1.0,1.0,private
364258699.0,Zuid,52.34934619807449,4.85456058615447,Entire home/apt,260.0,2.0,24.0,Rental unit,Amsterdam,,1.0,1.0,1.0,private
189511137.0,Centrum-West,52.3702504028693,4.87947628427691,Private room,164.0,2.0,47.0,Home,Amsterdam,4.33,1.0,1.0,1.0,private
9395721.0,Slotervaart,52.367789758055,4.83711447076052,Entire home/apt,197.0,1.0,312.0,Rental unit,Amsterdam,,1.0,1.0,1.0,private
50503320.0,Westerpark,52.3891014473354,4.87985727082166,Entire home/apt,189.0,3.0,169.0,Rental unit,Amsterdam,,1.0,1.0,1.0,private
416116333.0,De Baarsjes - Oud-West,52.3656025402808,4.864746121683,Entire home/apt,375.0,3.0,89.0,Rental unit,Amsterdam,,1.0,1.0,1.0,private
29627302.0,De Baarsjes - Oud-West,52.3720334,4.8596618,Entire home/apt,227.0,1.0,1.0,Rental unit,Amsterdam,5.0,1.0,1.0,1.0,private
197735560.0,De Pijp - Rivierenbuurt,52.341103737185,4.91102415140516,Entire home/apt,350.0,2.0,64.0,Condo,Amsterdam,,1.0,1.0,1.5,private
27689645.0,De Baarsjes - Oud-West,52.3695116203344,4.85338214636853,Entire home/apt,200.0,4.0,76.0,Rental unit,Amsterdam,,1.0,1.0,1.0,private
22451734.0,De Baarsjes - Oud-West,52.361820197912095,4.86189812421799,Entire home/apt,250.0,2.0,12.0,Rental unit,Amsterdam,,1.0,1.0,1.5,private
296434030.0,Centrum-West,52.3771040044708,4.88745033509339,Entire home/apt,780.0,3.0,14.0,Home,Amsterdam,,3.0,3.0,1.5,private
512675656.0,De Pijp - Rivierenbuurt,52.3564787570825,4.89412796196166,Entire home/apt,259.0,2.0,10.0,Rental unit,Amsterdam,5.0,1.0,1.0,1.0,private
449640847.0,Bos en Lommer,52.3728041,4.8431547,Entire home/apt,245.0,7.0,31.0,Rental unit,Amsterdam,,3.0,3.0,1.0,private
36553452.0,Oud-Noord,52.3922380714952,4.90883965802609,Entire home/apt,225.0,1.0,358.0,Home,Amsterdam,,1.0,1.0,1.5,private
